booking_id,customer_id,event_name,event_category,venue,booking_date,event_date,ticket_price,tickets_booked,booking_status,payment_method
7896,339,instead,Sports,Brown Estates,2025-02-09,2025-10-05,350.95,9,Pending,Wallet
7897,195,type,Conference,Bennett Cliffs,2026-05-11,2026-05-29,151.13,8,Refunded,UPI
7898,765,our,Sports,Victor Trafficway,2025-04-30,2025-06-04,100.66,6,Pending,Net Banking
7899,26,outside,Sports,Gaines Streets,2024-10-21,2025-04-16,50.51,7,Refunded,UPI
7900,477,region,Concert,Melanie Islands,2025-06-15,2026-01-10,499.29,5,Cancelled,UPI
7901,34,as,Conference,Juarez Cliffs,2025-03-07,2025-12-14,255.5,8,Pending,UPI
7902,397,deal,Conference,Lisa Ford,2024-07-24,2025-01-03,165.67,3,Confirmed,Net Banking
7903,674,especially,Conference,Kristin Points,2024-10-26,2025-12-22,341.78,10,Refunded,Debit Card
7904,440,fight,Stand-up Comedy,Clark Plaza,2025-11-28,2025-12-24,377.81,9,Confirmed,Wallet
7905,307,management,Stand-up Comedy,Sanchez Avenue,2025-03-23,2025-12-10,118.47,10,Pending,Debit Card
7906,985,wish,Stand-up Comedy,Crystal Underpass,2024-12-08,2025-04-21,19.9,5,Refunded,Wallet
7907,822,idea,Movie,Green Knolls,2025-07-10,2026-06-24,99.1,2,Pending,Net Banking
7908,730,one,Movie,Nicole Center,2026-03-23,2026-03-23,267.32,6,Cancelled,Wallet
7909,739,fish,Conference,Michelle Villages,2025-07-19,2026-05-08,322.29,7,Refunded,Debit Card
7910,696,front,Movie,Maldonado Landing,2025-10-06,2026-06-04,178.18,5,Cancelled,Net Banking
7911,868,force,Stand-up Comedy,Cheryl Bypass,2024-09-17,2025-07-13,207.74,10,Cancelled,Net Banking
7912,4,practice,Stand-up Comedy,Cochran Ways,2024-12-29,2025-07-29,471.99,1,Pending,Debit Card
7913,207,team,Concert,Campbell Keys,2024-08-28,2026-01-14,308.62,9,Pending,Credit Card
7914,168,stand,Stand-up Comedy,Cook Run,2025-01-05,2025-02-28,207.87,5,Pending,Credit Card
7915,76,group,Stand-up Comedy,Marquez Bridge,2025-07-01,2026-06-10,387.09,5,Confirmed,Wallet
7916,594,around,Concert,Keith Garden,2025-11-08,2026-06-06,174.15,1,Cancelled,Wallet
7917,206,body,Sports,Mccullough Extensions,2024-07-03,2026-04-07,127.63,7,Pending,Net Banking
7918,517,kitchen,Stand-up Comedy,Joseph Track,2025-07-24,2026-06-05,260.43,4,Confirmed,Net Banking
7919,129,quality,Conference,Tonya Lodge,2025-03-13,2026-03-13,119.79,1,Cancelled,Debit Card
7920,549,city,Movie,Chang Heights,2025-04-07,2025-06-26,160.13,9,Cancelled,Net Banking
7921,557,move,Concert,Jared Tunnel,2025-10-18,2026-01-25,108.42,7,Pending,Net Banking
7922,674,mission,Stand-up Comedy,Bonnie Springs,2024-10-10,2026-05-10,117.47,8,Confirmed,Debit Card
7923,690,central,Stand-up Comedy,Clements Road,2025-01-13,2025-10-22,329.43,5,Confirmed,Net Banking
7924,642,remain,Concert,John Lock,2024-09-15,2025-09-27,319.48,3,Confirmed,Credit Card
7925,901,but,Concert,Cody Orchard,2024-11-11,2025-09-26,319.14,5,Pending,Credit Card
7926,308,each,Sports,Kyle Curve,2025-02-22,2026-05-15,244.01,7,Refunded,Wallet
7927,75,food,Conference,David Rapid,2024-10-06,2025-07-13,35.65,1,Confirmed,Credit Card
7928,186,election,Conference,Mitchell Harbor,2025-01-05,2025-01-27,397.24,6,Cancelled,Net Banking
7929,755,paper,Concert,Turner Trace,2026-04-14,2026-06-08,174.44,4,Pending,UPI
7930,209,threat,Stand-up Comedy,Matthew Bypass,2025-06-04,2025-12-09,305.25,9,Cancelled,Net Banking
7931,635,both,Conference,Nicole Underpass,2026-03-14,2026-05-31,95.21,9,Confirmed,UPI
7932,198,little,Stand-up Comedy,Justin Circle,2026-04-16,2026-06-10,485.33,4,Refunded,UPI
7933,815,worry,Stand-up Comedy,Watson Hills,2025-01-27,2025-10-13,259.68,1,Refunded,Wallet
7934,113,early,Stand-up Comedy,Michael Brook,2025-04-30,2025-07-25,186.2,10,Cancelled,Wallet
7935,488,foot,Movie,Lewis Port,2025-02-14,2026-05-06,153.9,4,Confirmed,UPI
7936,7,light,Conference,Eileen Heights,2024-08-13,2026-01-16,483.1,9,Pending,Credit Card
7937,591,cell,Concert,Mariah Path,2025-01-02,2025-03-29,193.28,5,Confirmed,Credit Card
7938,297,concern,Sports,Louis Bridge,2025-09-06,2025-09-08,197.9,1,Pending,Net Banking
7939,909,everybody,Sports,Jerome Dale,2025-09-13,2026-01-14,315.61,3,Cancelled,Debit Card
7940,694,appear,Sports,John Fords,2025-05-31,2026-01-20,217.91,4,Refunded,Debit Card
7941,531,free,Concert,Leonard Lakes,2025-05-31,2026-05-30,60.51,8,Pending,UPI
7942,63,fill,Stand-up Comedy,Colton Mountain,2024-11-06,2025-04-21,177.2,10,Refunded,Net Banking
7943,827,represent,Sports,Kenneth Square,2025-08-13,2025-09-28,173.78,9,Cancelled,UPI
7944,877,occur,Stand-up Comedy,Durham Flat,2024-12-15,2025-09-29,264.02,3,Confirmed,Net Banking
7945,186,tend,Movie,Brown Expressway,2024-12-27,2026-05-08,410.8,9,Refunded,Debit Card
7946,718,light,Sports,Brown Terrace,2026-01-08,2026-04-30,78.34,8,Pending,Debit Card
7947,204,market,Stand-up Comedy,Estrada Spring,2025-09-05,2026-02-14,46.21,8,Cancelled,Wallet
7948,478,language,Stand-up Comedy,Taylor Valley,2025-05-17,2025-11-27,187.33,10,Refunded,Credit Card
7949,657,decade,Concert,Schmitt Walk,2025-05-05,2025-08-10,165.44,1,Confirmed,Net Banking
7950,713,face,Movie,William Grove,2025-04-14,2025-10-25,102.57,1,Refunded,UPI
7951,277,this,Conference,Jonathan Meadow,2024-10-15,2024-12-27,126.99,4,Refunded,Credit Card
7952,595,although,Conference,Pearson Throughway,2024-11-02,2026-02-19,99.09,6,Confirmed,UPI
7953,549,enjoy,Stand-up Comedy,Strickland Row,2026-03-02,2026-04-01,92.25,3,Cancelled,Credit Card
7954,776,center,Movie,Mario Way,2025-08-21,2025-10-22,77.56,6,Confirmed,Wallet
7955,571,return,Stand-up Comedy,Katherine Burg,2024-08-01,2025-10-30,131.37,4,Cancelled,Debit Card
7956,523,during,Conference,Lang Estates,2024-07-25,2025-08-27,115.27,5,Confirmed,Credit Card
7957,736,own,Movie,Virginia Crossing,2024-11-13,2025-11-29,273.57,2,Pending,Credit Card
7958,582,international,Movie,Burns Freeway,2024-12-30,2025-12-25,314.65,9,Cancelled,Net Banking
7959,654,year,Sports,Andres Courts,2025-01-13,2025-03-23,229.98,1,Refunded,Wallet
7960,647,become,Stand-up Comedy,Jennifer Ports,2024-09-16,2025-04-23,157.19,8,Cancelled,Debit Card
7961,764,again,Movie,Kim Grove,2025-08-16,2025-12-31,478.78,7,Confirmed,UPI
7962,747,strategy,Sports,Michael Bridge,2026-01-03,2026-03-10,96.74,9,Refunded,Credit Card
7963,348,box,Movie,Roach Ford,2024-11-02,2025-03-24,46.87,7,Cancelled,Wallet
7964,720,we,Concert,Joshua Isle,2025-02-27,2026-01-30,132.66,4,Pending,Debit Card
7965,975,they,Movie,Rivera Prairie,2024-09-01,2025-06-12,209.25,9,Confirmed,Net Banking
7966,664,prevent,Movie,Jenny Tunnel,2025-03-12,2026-02-07,334.39,8,Confirmed,Credit Card
7967,827,billion,Sports,Jonathan Mill,2026-02-14,2026-03-15,331.58,5,Cancelled,Wallet
7968,652,pick,Concert,Chen Estates,2025-02-24,2026-03-12,490.86,7,Refunded,UPI
7969,415,five,Stand-up Comedy,Katherine Locks,2024-08-29,2024-09-15,176.4,10,Cancelled,Wallet
7970,629,third,Conference,Linda Forge,2024-10-20,2025-10-14,305.08,2,Pending,Debit Card
7971,890,be,Sports,Thomas Throughway,2026-04-14,2026-05-02,478.16,4,Pending,UPI
7972,249,table,Conference,Peterson Ways,2024-11-22,2026-06-23,77.69,1,Pending,Net Banking
7973,646,prepare,Sports,Blanchard Plains,2025-08-25,2026-06-28,384.74,7,Confirmed,UPI
7974,218,range,Sports,Ellis Courts,2025-03-21,2026-03-27,149.56,7,Confirmed,Debit Card
7975,891,clearly,Sports,Carly Overpass,2024-08-17,2025-01-20,217.59,6,Pending,Wallet
7976,374,beyond,Movie,Palmer Glen,2025-05-20,2025-06-06,91.19,7,Confirmed,Credit Card
7977,769,up,Sports,Michael Stream,2024-11-04,2025-11-24,374.33,5,Confirmed,Credit Card
7978,138,arm,Concert,Gary Mountain,2025-12-23,2026-01-17,135.35,1,Confirmed,Wallet
7979,312,budget,Movie,Joseph Highway,2025-06-09,2025-11-01,328.49,1,Cancelled,UPI
7980,729,sit,Sports,Erin Curve,2025-04-25,2025-06-20,348.72,1,Refunded,Wallet
7981,505,nor,Stand-up Comedy,Barbara Via,2024-10-13,2025-01-06,242.01,5,Refunded,Wallet
7982,986,quality,Sports,Mckee Road,2025-05-30,2025-12-10,445.78,2,Refunded,Credit Card
7983,621,care,Concert,Harrison Mountain,2024-09-15,2025-12-14,260.91,8,Refunded,Debit Card
7984,875,concern,Conference,Jennifer Landing,2025-06-26,2025-07-26,197.5,5,Refunded,Net Banking
7985,48,standard,Sports,Misty Vista,2024-10-25,2025-02-09,424.23,1,Cancelled,UPI
7986,272,single,Stand-up Comedy,Nicole Ville,2024-07-14,2024-07-28,225.55,7,Cancelled,UPI
7987,92,remain,Stand-up Comedy,Pam Lodge,2024-12-18,2025-11-06,425.51,5,Refunded,Wallet
7988,726,product,Stand-up Comedy,Evelyn Brook,2024-11-11,2025-06-28,484.62,8,Pending,Wallet
7989,493,buy,Sports,Darlene Roads,2025-03-13,2025-06-18,225.55,5,Cancelled,Net Banking
7990,962,garden,Stand-up Comedy,Joshua Route,2025-09-17,2025-09-18,419.48,6,Cancelled,Net Banking
7991,653,suddenly,Movie,Kennedy Viaduct,2025-04-05,2025-08-18,47.65,6,Confirmed,Wallet
7992,590,soldier,Conference,Jennifer Isle,2024-11-24,2025-11-27,471.73,8,Refunded,Credit Card
7993,225,ahead,Concert,Hayes Park,2024-10-16,2025-02-09,381.68,1,Confirmed,Wallet
7994,222,series,Conference,Craig Key,2024-11-15,2025-09-12,385.94,2,Confirmed,UPI
7995,950,fact,Sports,Barry Curve,2025-03-08,2026-03-03,49.24,7,Refunded,Debit Card
7996,747,increase,Movie,Gabrielle Village,2025-04-14,2026-04-26,397.81,1,Confirmed,Net Banking
7997,858,yeah,Conference,Lindsay Gardens,2024-10-07,2025-07-30,460.33,9,Confirmed,UPI
7998,689,main,Sports,Kelly Parkways,2025-01-07,2025-06-29,313.16,8,Refunded,Wallet
7999,849,now,Conference,Lisa Estate,2024-12-16,2026-05-21,404.08,3,Refunded,Credit Card
8000,929,doctor,Stand-up Comedy,Marissa Harbor,2024-07-05,2025-10-22,28.41,7,Confirmed,Credit Card
8001,766,support,Sports,Charles Parkway,2025-01-30,2025-09-15,344.51,5,Cancelled,Debit Card
8002,145,seek,Conference,Kimberly Cove,2024-09-16,2025-05-21,143.04,4,Refunded,UPI
8003,690,sort,Stand-up Comedy,Julie Glen,2024-09-27,2025-08-24,25.47,7,Cancelled,Net Banking
8004,126,newspaper,Stand-up Comedy,Joshua Wells,2024-07-09,2024-11-20,439.25,1,Cancelled,Debit Card
8005,641,hold,Sports,Derek Square,2025-08-29,2026-03-24,303.15,9,Pending,UPI
8006,490,tree,Sports,James Mountains,2024-10-18,2026-06-26,264.46,10,Refunded,Debit Card
8007,516,memory,Concert,Brian Club,2024-11-16,2025-02-08,439.45,8,Refunded,Net Banking
8008,116,collection,Conference,Amy Ville,2024-09-02,2024-10-28,56.47,1,Refunded,Net Banking
8009,376,performance,Conference,Douglas Manors,2025-11-14,2026-01-09,97.61,9,Confirmed,Credit Card
8010,327,class,Movie,Blake Harbor,2024-11-01,2026-01-08,85.19,5,Pending,UPI
8011,408,follow,Conference,Bailey Point,2024-12-10,2026-04-22,246.52,6,Pending,Wallet
8012,462,difficult,Stand-up Comedy,Travis Forges,2025-04-13,2026-06-17,345.37,8,Pending,Wallet
8013,134,rule,Conference,Olson Dale,2025-04-22,2025-06-08,461.6,1,Refunded,UPI
8014,403,where,Stand-up Comedy,Bridges Drive,2024-11-26,2025-10-16,402.79,4,Refunded,Wallet
8015,936,nothing,Movie,Kendra Drive,2025-06-25,2026-01-20,222.65,3,Pending,Debit Card
8016,621,however,Movie,Werner Freeway,2024-12-23,2025-01-03,205.02,10,Confirmed,Wallet
8017,675,west,Movie,Stacey Stravenue,2024-09-26,2026-01-29,387.46,3,Pending,Credit Card
8018,68,tough,Concert,Ashley Forest,2024-07-07,2026-04-28,284.02,6,Pending,Debit Card
8019,348,window,Concert,Hernandez Cliffs,2025-05-09,2025-12-01,332.53,7,Cancelled,Wallet
8020,926,professional,Concert,Mary Road,2024-12-13,2025-04-05,341.5,4,Confirmed,Debit Card
8021,294,anything,Stand-up Comedy,Rachel Turnpike,2025-07-08,2025-11-07,191.43,1,Refunded,UPI
8022,860,bank,Stand-up Comedy,Christopher Crossing,2024-08-18,2024-09-08,141.92,8,Confirmed,UPI
8023,149,wonder,Sports,Delgado Fall,2024-09-16,2025-03-08,355.9,5,Cancelled,Net Banking
8024,908,clearly,Conference,Parker Cape,2024-09-28,2026-06-12,25.39,10,Pending,UPI
8025,958,safe,Concert,Gonzales Rue,2024-10-15,2026-01-10,394.98,8,Pending,Credit Card
8026,339,data,Stand-up Comedy,Griffin Trail,2024-07-09,2026-04-16,203.23,10,Cancelled,UPI
8027,413,star,Concert,Gonzales Inlet,2025-08-14,2026-01-01,78.15,1,Confirmed,UPI
8028,484,blue,Concert,Carl Harbor,2024-08-19,2025-12-14,218.87,6,Cancelled,Credit Card
8029,704,sign,Sports,Dixon Track,2025-11-11,2025-12-17,63.84,8,Confirmed,Debit Card
8030,247,sell,Stand-up Comedy,Matthews Corner,2024-07-21,2026-03-16,399.11,10,Pending,Credit Card
8031,933,indeed,Stand-up Comedy,Allison Gardens,2025-08-06,2025-11-08,21.49,5,Refunded,Net Banking
8032,586,position,Stand-up Comedy,Kathryn Spurs,2025-07-17,2025-09-20,21.25,1,Pending,Wallet
8033,312,Democrat,Stand-up Comedy,Roberto Trace,2024-10-26,2025-03-25,270.49,3,Confirmed,Wallet
8034,822,risk,Movie,Brady Lakes,2025-03-16,2025-04-19,427.81,2,Confirmed,Debit Card
8035,23,white,Stand-up Comedy,Gabrielle Greens,2025-08-15,2026-04-25,65.94,1,Pending,Credit Card
8036,308,blood,Movie,Karen Lakes,2024-11-20,2025-12-28,470.23,8,Cancelled,Debit Card
8037,803,many,Stand-up Comedy,Ann Squares,2024-08-05,2025-10-30,37.44,5,Pending,UPI
8038,321,practice,Movie,Gonzalez Light,2024-10-01,2025-09-29,21.44,9,Cancelled,Debit Card
8039,72,activity,Concert,Melissa Corner,2026-04-01,2026-05-16,370.64,1,Cancelled,UPI
8040,504,yourself,Sports,Shawna Canyon,2025-04-09,2025-10-16,332.66,8,Cancelled,UPI
8041,125,even,Movie,Wilson Pine,2024-11-08,2026-02-16,433.24,2,Cancelled,Credit Card
8042,376,perhaps,Conference,Young Summit,2025-11-14,2025-12-18,150.08,6,Refunded,Credit Card
8043,356,speech,Sports,Mark Glens,2025-03-06,2026-06-19,464.89,4,Pending,UPI
8044,603,owner,Stand-up Comedy,Clarke Glen,2025-01-22,2025-06-11,44.23,3,Pending,UPI
8045,961,institution,Movie,Bradley Mews,2025-09-25,2026-03-30,40.01,5,Pending,Net Banking
8046,128,off,Stand-up Comedy,Andrew Lights,2025-10-23,2026-02-28,325.71,8,Cancelled,Debit Card
8047,480,economy,Sports,Rodriguez Crescent,2025-08-13,2026-04-09,451.88,1,Refunded,Credit Card
8048,29,than,Conference,Brown Trace,2025-05-07,2025-07-21,173.29,9,Cancelled,Debit Card
8049,13,turn,Conference,Mcclure Route,2024-08-13,2024-12-27,498.7,5,Pending,Wallet
8050,901,cut,Concert,Gallegos Mews,2025-01-23,2026-01-04,211.25,4,Refunded,UPI
8051,506,federal,Sports,Paul Gardens,2025-12-05,2026-03-05,30.3,2,Cancelled,UPI
8052,43,ahead,Concert,Randy Tunnel,2025-03-11,2025-07-24,239.69,7,Cancelled,Credit Card
8053,258,admit,Sports,Colon Park,2024-08-19,2024-10-19,144.32,4,Pending,UPI
8054,178,though,Concert,James Parkways,2025-07-30,2025-08-22,179.23,2,Confirmed,Wallet
8055,497,field,Movie,Orozco Brook,2024-10-29,2025-06-25,18.51,3,Confirmed,Credit Card
8056,570,assume,Conference,Miller Fall,2025-04-12,2026-06-04,11.26,5,Refunded,Net Banking
8057,162,speak,Stand-up Comedy,Robert Stream,2024-11-07,2026-02-14,42.07,6,Pending,UPI
8058,599,seem,Conference,Christina Streets,2024-09-10,2026-03-15,270.78,3,Refunded,UPI
8059,635,now,Concert,Matthew Fort,2024-07-20,2026-02-28,396.53,2,Confirmed,Wallet
8060,771,author,Stand-up Comedy,Daniel Gardens,2024-10-31,2025-05-28,324.69,1,Cancelled,Wallet
8061,44,measure,Stand-up Comedy,Delacruz Radial,2025-06-27,2026-04-08,467.52,1,Cancelled,Credit Card
8062,244,low,Stand-up Comedy,Jennifer Plaza,2025-03-01,2026-06-11,172.99,8,Refunded,UPI
8063,926,local,Movie,Veronica Mountain,2025-04-10,2025-08-16,75.7,3,Pending,UPI
8064,221,white,Conference,Maria Fields,2024-12-10,2025-08-30,238.77,6,Pending,Wallet
8065,423,film,Concert,Kimberly Causeway,2024-11-02,2025-09-01,450.67,3,Cancelled,UPI
8066,653,assume,Concert,Joel Road,2024-11-18,2024-12-20,395.62,1,Pending,Net Banking
8067,521,look,Sports,Wright Isle,2025-08-30,2025-08-31,157.4,8,Refunded,Debit Card
8068,511,power,Movie,Jones Walk,2025-03-17,2025-07-06,470.48,8,Refunded,UPI
8069,394,successful,Sports,Thomas Ferry,2025-01-12,2026-04-24,250.2,4,Refunded,Debit Card
8070,545,force,Concert,Sherman Glen,2025-07-07,2026-05-10,464.99,1,Pending,Net Banking
8071,396,toward,Stand-up Comedy,Christopher Freeway,2025-10-17,2026-05-29,453.07,3,Pending,Credit Card
8072,927,might,Stand-up Comedy,Rachael Points,2025-04-02,2025-06-07,157.7,4,Refunded,Debit Card
8073,63,sit,Movie,Stacey Mount,2024-12-22,2026-05-16,408.03,2,Refunded,UPI
8074,278,class,Movie,Suzanne Fort,2024-10-17,2025-01-08,283.76,5,Refunded,UPI
8075,643,case,Conference,Wright Landing,2024-07-28,2025-09-21,274.86,1,Confirmed,Net Banking
8076,441,difference,Conference,Amanda Ferry,2025-10-21,2026-04-26,340.6,7,Cancelled,UPI
8077,275,fly,Movie,Jessica Gateway,2024-10-30,2025-12-23,417.43,7,Confirmed,Credit Card
8078,541,answer,Concert,Martin Trafficway,2024-08-21,2024-11-12,118.1,6,Refunded,Credit Card
8079,652,about,Movie,Randolph Summit,2024-08-29,2024-11-17,103.62,1,Pending,UPI
8080,560,structure,Stand-up Comedy,Thomas Way,2024-08-22,2026-01-13,312.68,9,Pending,Wallet
8081,348,on,Concert,Matthew Stream,2024-11-24,2025-02-15,278.51,8,Refunded,Credit Card
8082,314,score,Conference,Carl Springs,2024-09-04,2024-11-13,461.2,6,Refunded,Net Banking
8083,707,themselves,Concert,Amy Rapids,2024-10-25,2026-03-18,120.39,3,Pending,Credit Card
8084,961,process,Concert,Rodney Keys,2024-08-18,2025-01-14,391.19,3,Refunded,Credit Card
8085,925,reality,Stand-up Comedy,Tina Ways,2025-07-05,2026-03-01,146.54,5,Refunded,Debit Card
8086,308,kid,Sports,Jason Plains,2025-01-25,2025-08-15,401.09,6,Cancelled,Net Banking
8087,311,tend,Stand-up Comedy,Ashley Mount,2025-02-09,2025-11-04,460.54,5,Cancelled,Net Banking
8088,572,scene,Conference,Casey Village,2025-01-10,2025-04-17,66.92,10,Pending,UPI
8089,934,choice,Concert,Kevin Shoals,2024-09-26,2025-01-31,54.2,9,Confirmed,Debit Card
8090,478,consumer,Sports,Gomez Station,2025-04-27,2026-01-15,497.06,7,Confirmed,Credit Card
8091,485,allow,Sports,Hayden Ferry,2024-09-02,2025-12-23,438.42,5,Pending,Net Banking
8092,166,day,Concert,Juarez Mill,2024-10-17,2026-02-19,260.18,6,Pending,Debit Card
8093,792,explain,Conference,Miller Key,2024-08-09,2025-06-13,194.72,1,Cancelled,UPI
8094,336,pressure,Movie,Kimberly Springs,2024-07-26,2024-10-18,314.98,6,Cancelled,Wallet
8095,255,fly,Conference,Thomas Rapids,2025-03-07,2025-08-03,439.86,8,Cancelled,Debit Card
8096,682,building,Concert,Fields Hill,2025-04-26,2026-05-10,165.47,7,Pending,Credit Card
8097,151,begin,Stand-up Comedy,Fernando Land,2026-05-10,2026-05-27,438.9,6,Confirmed,Wallet
8098,5,federal,Concert,Roy Port,2026-01-12,2026-06-16,34.15,7,Cancelled,UPI
8099,808,modern,Conference,Brenda Canyon,2024-10-16,2025-06-02,216.29,6,Cancelled,UPI
8100,322,affect,Stand-up Comedy,Reynolds Lodge,2025-05-11,2025-07-20,239.03,4,Cancelled,Wallet
8101,20,culture,Conference,Elliott Squares,2025-12-12,2026-05-03,225.52,10,Confirmed,Net Banking
8102,497,view,Movie,Nancy Drive,2024-07-15,2026-02-18,260.69,10,Refunded,Debit Card
8103,358,remember,Movie,Anderson Passage,2025-05-16,2025-12-09,424.94,6,Pending,Net Banking
8104,39,sell,Sports,Erin Mount,2024-08-30,2025-02-28,242.1,7,Confirmed,Net Banking
8105,260,nature,Movie,Dustin Villages,2024-12-17,2025-02-11,304.78,2,Refunded,Credit Card
8106,843,kind,Movie,Carl Meadow,2025-06-21,2025-10-18,335.99,9,Refunded,Net Banking
8107,688,like,Sports,Mcpherson Lodge,2025-01-07,2025-07-31,362.71,2,Cancelled,UPI
8108,96,the,Sports,Michelle Manors,2025-03-28,2025-05-03,418.78,10,Confirmed,Net Banking
8109,39,style,Sports,Brown Points,2024-07-29,2026-05-17,296.29,4,Pending,Net Banking
8110,979,sign,Movie,Clark Expressway,2025-02-16,2026-06-19,138.16,1,Pending,Debit Card
8111,333,continue,Movie,Pacheco Knolls,2024-11-01,2025-01-26,380.56,1,Confirmed,UPI
8112,606,although,Conference,Andrew Glens,2024-07-17,2026-06-20,136.66,5,Refunded,Net Banking
8113,515,perform,Stand-up Comedy,Jeffrey Vista,2024-12-04,2025-09-01,382.92,8,Confirmed,Wallet
8114,703,cut,Movie,Jeffrey Rest,2024-08-21,2026-06-24,144.75,4,Confirmed,UPI
8115,922,choice,Movie,George Branch,2026-03-09,2026-04-29,15.42,1,Confirmed,Debit Card
8116,366,at,Conference,Smith Flat,2024-09-10,2024-10-15,460.95,5,Confirmed,Credit Card
8117,639,meet,Movie,Kim Neck,2024-10-23,2024-10-26,459.4,1,Pending,UPI
8118,452,of,Conference,Joseph Greens,2026-02-13,2026-04-01,218.92,4,Cancelled,Net Banking
8119,209,next,Stand-up Comedy,William Isle,2025-01-03,2025-11-05,175.15,4,Refunded,Credit Card
8120,40,finish,Sports,Shelley Crossroad,2025-08-31,2025-11-25,177.21,5,Refunded,UPI
8121,254,study,Movie,Christopher Spur,2026-03-18,2026-03-22,126.08,6,Cancelled,Net Banking
8122,706,center,Sports,Danielle Tunnel,2024-12-17,2026-05-03,208.83,9,Refunded,Wallet
8123,446,let,Stand-up Comedy,Robles Pine,2024-08-05,2024-08-27,132.6,1,Pending,Net Banking
8124,347,indeed,Conference,Johnny Cove,2025-01-31,2025-08-16,70.95,2,Refunded,Wallet
8125,423,yeah,Sports,Brown Ridges,2025-06-03,2026-04-29,30.6,5,Refunded,UPI
8126,917,force,Movie,Janet Squares,2024-12-12,2025-09-11,459.65,10,Confirmed,Net Banking
8127,456,amount,Concert,Anthony Pines,2025-07-11,2025-09-09,86.72,3,Confirmed,Debit Card
8128,217,become,Stand-up Comedy,Page Locks,2026-02-22,2026-04-12,373.88,6,Pending,Wallet
8129,723,page,Sports,Matthew Mews,2024-08-05,2026-04-04,276.22,6,Cancelled,Debit Card
8130,181,many,Sports,Kari Drives,2024-10-29,2025-09-07,356.81,8,Pending,Net Banking
8131,215,what,Concert,Bianca Camp,2025-12-26,2026-02-14,404.58,7,Pending,Debit Card
8132,694,must,Stand-up Comedy,Kevin Greens,2025-12-24,2025-12-25,319.48,10,Cancelled,Wallet
8133,100,leave,Sports,Tyler Squares,2025-06-14,2025-11-26,448.89,2,Pending,Credit Card
8134,745,instead,Movie,Sean Plaza,2025-09-10,2026-03-05,359.65,2,Refunded,Wallet
8135,457,win,Stand-up Comedy,Carl Knoll,2025-02-25,2025-03-21,467.53,7,Cancelled,UPI
8136,377,government,Concert,Veronica Canyon,2024-11-26,2026-05-01,481.34,7,Pending,Wallet
